Param1,Param2,Sensitivity value,Target,Sens Function 1,Sens Function 2,Two-way Sens Function
P(-MC),P(-ISC|-MC),0.9375,P(CT|B),(0.7·x + -0.06)/(0.7·x + -0.06),(0.7·x + -0.09)/(0.7·x + -0.09),(-0.45·xy + 0.53·x + -0.06.y + -0.09) / (-0.45·xy + 0.53·x + -0.06·y + -0.09)
P(-MC),P(-ISC|-MC),0.9375,P(-CT|B),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|-MC),0.5388,P(C|-B),(0.7·x + 0.06)/(0.7·x + 0.06),(0.71·x + 0.02)/(0.71·x + 0.02),(-0.31·xy + 0.6·x + -0.22.y + -0.03) / (-0.31·xy + 0.6·x + -0.22·y + -0.03)
P(-MC),P(-ISC|-MC),0.5388,P(-C|-B),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|-MC),0.5388,P(SH|-B),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|-MC),0.5388,P(-SH|-B),(0.67·x + -0.22)/(0.67·x + -0.22),(-0.66·x + -0.24)/(-0.66·x + -0.24),(-0.24·xy + -0.66·x + -0.03.y + -0.01) / (-0.24·xy + -0.66·x + -0.03·y + -0.01)
P(-MC),P(-ISC|-MC),0.5388,P(CT|-B),(0.71·x + 0.05)/(0.71·x + 0.05),(0.71·x + 0.02)/(0.71·x + 0.02),(-0.12·xy + 0.69·x + 0.08.y + 0.04) / (-0.12·xy + 0.69·x + 0.08·y + 0.04)
P(-MC),P(-ISC|-MC),0.5388,P(-CT|-B),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|-MC),0.6173,P(B|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|-MC),0.6173,P(-B|SH),(0.51·x + 0.49)/(0.51·x + 0.49),(0.7·x + -0.09)/(0.7·x + -0.09),(0.63·xy + -0.28·x + 0.17.y + -0.02) / (0.63·xy + -0.28·x + 0.17·y + -0.02)
P(-MC),P(-ISC|-MC),0.6173,P(C|SH),(-0.34·x + 0.62)/(-0.34·x + 0.62),(0.71·x + -0.02)/(0.71·x + -0.02),(0.17·xy + 0.64·x + -0.25.y + 0.04) / (0.17·xy + 0.64·x + -0.25·y + 0.04)
P(-MC),P(-ISC|-MC),0.6173,P(-C|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|-MC),0.6173,P(CT|SH),(-0.71·x + -0.02)/(-0.71·x + -0.02),(0.7·x + -0.06)/(0.7·x + -0.06),(0.68·xy + -0.17·x + 0.04.y + 0.04) / (0.68·xy + -0.17·x + 0.04·y + 0.04)
P(-MC),P(-ISC|-MC),0.6173,P(-CT|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|-MC),0.5713,P(B|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|-MC),0.5713,P(-B|-SH),(-0.34·x + 0.62)/(-0.34·x + 0.62),(0.67·x + -0.24)/(0.67·x + -0.24),(0.25·xy + 0.57·x + -0.34.y + -0.04) / (0.25·xy + 0.57·x + -0.34·y + -0.04)
P(-MC),P(-ISC|-MC),0.5713,P(C|-SH),(-0.66·x + -0.27)/(-0.66·x + -0.27),(0.7·x + -0.1)/(0.7·x + -0.1),(-0.14·xy + -0.37·x + 0.01.y + 0.58) / (-0.14·xy + -0.37·x + 0.01·y + 0.58)
P(-MC),P(-ISC|-MC),0.5713,P(-C|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|-MC),0.5713,P(CT|-SH),(-0.66·x + -0.24)/(-0.66·x + -0.24),(0.67·x + -0.24)/(0.67·x + -0.24),(0.32·xy + -0.04·x + -0.63.y + -0.0) / (0.32·xy + -0.04·x + -0.63·y + -0.0)
P(-MC),P(-ISC|-MC),0.5713,P(-CT|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(-0.95·xy + 0.12·x + 0.29.y + -0.04) / (0.0·xy + 0.0·x + 0.0·y + 0.0)
P(-MC),P(-ISC|-MC),0.8179,P(B|CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|-MC),0.8179,P(-B|CT),(0.71·x + 0.01)/(0.71·x + 0.01),(0.7·x + -0.06)/(0.7·x + -0.06),(0.55·xy + 0.42·x + 0.12.y + -0.05) / (0.55·xy + 0.42·x + 0.12·y + -0.05)
P(-MC),P(-ISC|-MC),0.8179,P(C|CT),(0.7·x + 0.09)/(0.7·x + 0.09),(0.7·x + 0.07)/(0.7·x + 0.07),(0.12·xy + -0.46·x + 0.49.y + 0.18) / (0.12·xy + -0.46·x + 0.49·y + 0.18)
P(-MC),P(-ISC|-MC),0.8179,P(-C|CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|-MC),0.8179,P(SH|CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(-0.99·xy + 0.1·x + 0.1.y + -0.0) / (-0.0·xy + -0.0·x + -0.0·y + -0.0)
P(-MC),P(-ISC|-MC),0.8179,P(-SH|CT),(0.71·x + 0.05)/(0.71·x + 0.05),(-0.66·x + -0.24)/(-0.66·x + -0.24),(-0.4·xy + -0.33·x + -0.48.y + 0.0) / (-0.4·xy + -0.33·x + -0.48·y + 0.0)
P(-MC),P(-ISC|-MC),0.5426,P(B|-CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|-MC),0.5426,P(-B|-CT),(0.67·x + -0.22)/(0.67·x + -0.22),(0.51·x + 0.49)/(0.51·x + 0.49),(-0.56·xy + 0.28·x + 0.26.y + 0.19) / (-0.56·xy + 0.28·x + 0.26·y + 0.19)
P(-MC),P(-ISC|-MC),0.5426,P(C|-CT),(0.7·x + 0.06)/(0.7·x + 0.06),(-0.68·x + 0.18)/(-0.68·x + 0.18),(0.44·xy + -0.55·x + 0.02.y + 0.05) / (0.44·xy + -0.55·x + 0.02·y + 0.05)
P(-MC),P(-ISC|-MC),0.5426,P(-C|-CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|-MC),0.5426,P(SH|-CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|-MC),0.5426,P(-SH|-CT),(0.7·x + 0.09)/(0.7·x + 0.09),(-0.68·x + 0.18)/(-0.68·x + 0.18),(0.6·xy + 0.35·x + 0.05.y + -0.11) / (0.6·xy + 0.35·x + 0.05·y + -0.11)
