Param1,Param2,Sensitivity value,Target,Sens Function 1,Sens Function 2,Two-way Sens Function
P(-MC),P(-ISC|MC),0.5388,P(C|-B),(0.7·x + -0.06)/(0.7·x + -0.06),(0.71·x + 0.05)/(0.71·x + 0.05),(0.16·xy + 0.33·x + 0.6.y + 0.01) / (0.16·xy + 0.33·x + 0.6·y + 0.01)
P(-MC),P(-ISC|MC),0.5388,P(-C|-B),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|MC),0.5388,P(SH|-B),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|MC),0.5388,P(-SH|-B),(0.67·x + -0.22)/(0.67·x + -0.22),(0.7·x + -0.1)/(0.7·x + -0.1),(0.7·xy + 0.02·x + 0.1.y + -0.01) / (0.7·xy + 0.02·x + 0.1·y + -0.01)
P(-MC),P(-ISC|MC),0.5388,P(CT|-B),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|MC),0.5388,P(-CT|-B),(-0.33·x + -0.62)/(-0.33·x + -0.62),(0.7·x + 0.09)/(0.7·x + 0.09),(-0.65·xy + 0.27·x + -0.02.y + 0.04) / (-0.65·xy + 0.27·x + -0.02·y + 0.04)
P(-MC),P(-ISC|MC),0.6173,P(B|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|MC),0.6173,P(-B|SH),(-0.34·x + 0.62)/(-0.34·x + 0.62),(0.51·x + 0.49)/(0.51·x + 0.49),(0.71·xy + 0.02·x + 0.02.y + -0.0) / (0.71·xy + 0.02·x + 0.02·y + -0.0)
P(-MC),P(-ISC|MC),0.6173,P(C|SH),(0.7·x + 0.06)/(0.7·x + 0.06),(0.7·x + 0.09)/(0.7·x + 0.09),(-0.56·xy + 0.17·x + -0.39.y + 0.0) / (-0.56·xy + 0.17·x + -0.39·y + 0.0)
P(-MC),P(-ISC|MC),0.6173,P(-C|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|MC),0.6173,P(CT|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|MC),0.6173,P(-CT|SH),(0.67·x + -0.24)/(0.67·x + -0.24),(-0.61·x + 0.35)/(-0.61·x + 0.35),(0.33·xy + -0.62·x + 0.12.y + -0.02) / (0.33·xy + -0.62·x + 0.12·y + -0.02)
P(-MC),P(-ISC|MC),0.5713,P(B|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|MC),0.5713,P(-B|-SH),(-0.34·x + 0.62)/(-0.34·x + 0.62),(0.7·x + -0.1)/(0.7·x + -0.1),(-0.53·xy + 0.46·x + 0.08.y + -0.01) / (-0.53·xy + 0.46·x + 0.08·y + -0.01)
P(-MC),P(-ISC|MC),0.5713,P(C|-SH),(0.71·x + 0.02)/(0.71·x + 0.02),(0.7·x + 0.06)/(0.7·x + 0.06),(0.48·xy + -0.15·x + -0.48.y + -0.13) / (0.48·xy + -0.15·x + -0.48·y + -0.13)
P(-MC),P(-ISC|MC),0.5713,P(-C|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|MC),0.5713,P(CT|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|MC),0.5713,P(-CT|-SH),(0.51·x + 0.49)/(0.51·x + 0.49),(-0.66·x + -0.27)/(-0.66·x + -0.27),(-0.29·xy + 0.32·x + 0.56.y + -0.01) / (-0.29·xy + 0.32·x + 0.56·y + -0.01)
P(-MC),P(-ISC|MC),0.8179,P(B|CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|MC),0.8179,P(-B|CT),(0.71·x + 0.01)/(0.71·x + 0.01),(-0.68·x + 0.18)/(-0.68·x + 0.18),(0.67·xy + -0.2·x + 0.04.y + 0.07) / (0.67·xy + -0.2·x + 0.04·y + 0.07)
P(-MC),P(-ISC|MC),0.8179,P(C|CT),(0.51·x + 0.49)/(0.51·x + 0.49),(0.67·x + -0.24)/(0.67·x + -0.24),(0.67·xy + -0.22·x + 0.06.y + 0.04) / (0.67·xy + -0.22·x + 0.06·y + 0.04)
P(-MC),P(-ISC|MC),0.8179,P(-C|CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|MC),0.8179,P(SH|CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|MC),0.8179,P(-SH|CT),(0.7·x + -0.1)/(0.7·x + -0.1),(0.7·x + -0.1)/(0.7·x + -0.1),(-0.58·xy + 0.39·x + -0.02.y + -0.13) / (-0.58·xy + 0.39·x + -0.02·y + -0.13)
P(-MC),P(-ISC|MC),0.5426,P(B|-CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|MC),0.5426,P(-B|-CT),(0.7·x + 0.07)/(0.7·x + 0.07),(0.7·x + 0.07)/(0.7·x + 0.07),(0.58·xy + 0.37·x + -0.16.y + 0.03) / (0.58·xy + 0.37·x + -0.16·y + 0.03)
P(-MC),P(-ISC|MC),0.5426,P(C|-CT),(0.7·x + 0.07)/(0.7·x + 0.07),(0.71·x + 0.02)/(0.71·x + 0.02),(-0.61·xy + -0.35·x + 0.03.y + -0.01) / (-0.61·xy + -0.35·x + 0.03·y + -0.01)
P(-MC),P(-ISC|MC),0.5426,P(-C|-CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|MC),0.5426,P(SH|-CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|MC),0.5426,P(-SH|-CT),(0.7·x + 0.06)/(0.7·x + 0.06),(0.7·x + -0.1)/(0.7·x + -0.1),(0.12·xy + -0.7·x + 0.03.y + 0.03) / (0.12·xy + -0.7·x + 0.03·y + 0.03)
