Param1,Param2,Sensitivity value,Target,Sens Function 1,Sens Function 2,Two-way Sens Function
P(-MC),P(ISC|MC),0.5388,P(C|-B),(0.7·x + 0.06)/(0.7·x + 0.06),(0.69·x + -0.14)/(0.69·x + -0.14),(0.66·xy + -0.24·x + 0.02.y + -0.08) / (0.66·xy + -0.24·x + 0.02·y + -0.08)
P(-MC),P(ISC|MC),0.5388,P(-C|-B),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(ISC|MC),0.5388,P(SH|-B),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(ISC|MC),0.5388,P(-SH|-B),(-0.34·x + 0.62)/(-0.34·x + 0.62),(0.16·x + 0.69)/(0.16·x + 0.69),(-0.1·xy + -0.01·x + -0.7.y + 0.06) / (-0.1·xy + -0.01·x + -0.7·y + 0.06)
P(-MC),P(ISC|MC),0.5388,P(CT|-B),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(ISC|MC),0.5388,P(-CT|-B),(0.7·x + -0.06)/(0.7·x + -0.06),(0.16·x + 0.69)/(0.16·x + 0.69),(-0.57·xy + -0.41·x + 0.0.y + -0.11) / (-0.57·xy + -0.41·x + 0.0·y + -0.11)
P(-MC),P(ISC|MC),0.6173,P(B|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(ISC|MC),0.6173,P(-B|SH),(-0.61·x + 0.35)/(-0.61·x + 0.35),(0.68·x + 0.19)/(0.68·x + 0.19),(-0.42·xy + 0.57·x + -0.06.y + 0.03) / (-0.42·xy + 0.57·x + -0.06·y + 0.03)
P(-MC),P(ISC|MC),0.6173,P(C|SH),(-0.69·x + -0.15)/(-0.69·x + -0.15),(0.7·x + -0.1)/(0.7·x + -0.1),(-0.47·xy + -0.21·x + 0.45.y + 0.15) / (-0.47·xy + -0.21·x + 0.45·y + 0.15)
P(-MC),P(ISC|MC),0.6173,P(-C|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(ISC|MC),0.6173,P(CT|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(ISC|MC),0.6173,P(-CT|SH),(0.67·x + -0.22)/(0.67·x + -0.22),(0.16·x + 0.69)/(0.16·x + 0.69),(0.16·xy + 0.27·x + -0.63.y + -0.08) / (0.16·xy + 0.27·x + -0.63·y + -0.08)
P(-MC),P(ISC|MC),0.5713,P(B|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(ISC|MC),0.5713,P(-B|-SH),(0.7·x + -0.06)/(0.7·x + -0.06),(0.69·x + -0.14)/(0.69·x + -0.14),(0.08·xy + 0.64·x + -0.28.y + 0.12) / (0.08·xy + 0.64·x + -0.28·y + 0.12)
P(-MC),P(ISC|MC),0.5713,P(C|-SH),(0.7·x + 0.07)/(0.7·x + 0.07),(0.71·x + -0.04)/(0.71·x + -0.04),(-0.02·xy + 0.7·x + -0.11.y + -0.02) / (-0.02·xy + 0.7·x + -0.11·y + -0.02)
P(-MC),P(ISC|MC),0.5713,P(-C|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(ISC|MC),0.5713,P(CT|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(ISC|MC),0.5713,P(-CT|-SH),(0.67·x + -0.22)/(0.67·x + -0.22),(-0.71·x + 0.02)/(-0.71·x + 0.02),(0.57·xy + 0.4·x + 0.02.y + -0.07) / (0.57·xy + 0.4·x + 0.02·y + -0.07)
P(-MC),P(ISC|MC),0.8179,P(B|CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(ISC|MC),0.8179,P(-B|CT),(-0.71·x + -0.02)/(-0.71·x + -0.02),(0.69·x + 0.16)/(0.69·x + 0.16),(-0.43·xy + 0.56·x + -0.03.y + 0.0) / (-0.43·xy + 0.56·x + -0.03·y + 0.0)
P(-MC),P(ISC|MC),0.8179,P(C|CT),(0.71·x + 0.05)/(0.71·x + 0.05),(0.16·x + 0.69)/(0.16·x + 0.69),(0.59·xy + 0.37·x + -0.07.y + -0.08) / (0.59·xy + 0.37·x + -0.07·y + -0.08)
P(-MC),P(ISC|MC),0.8179,P(-C|CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(ISC|MC),0.8179,P(SH|CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(ISC|MC),0.8179,P(-SH|CT),(-0.34·x + 0.62)/(-0.34·x + 0.62),(0.7·x + -0.1)/(0.7·x + -0.1),(0.57·xy + -0.19·x + 0.37.y + 0.07) / (0.57·xy + -0.19·x + 0.37·y + 0.07)
P(-MC),P(ISC|MC),0.5426,P(B|-CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(ISC|MC),0.5426,P(-B|-CT),(0.7·x + 0.06)/(0.7·x + 0.06),(0.7·x + -0.12)/(0.7·x + -0.12),(0.61·xy + -0.2·x + -0.23.y + -0.19) / (0.61·xy + -0.2·x + -0.23·y + -0.19)
P(-MC),P(ISC|MC),0.5426,P(C|-CT),(0.7·x + 0.06)/(0.7·x + 0.06),(-0.31·x + -0.63)/(-0.31·x + -0.63),(-0.03·xy + -0.69·x + 0.12.y + -0.03) / (-0.03·xy + -0.69·x + 0.12·y + -0.03)
P(-MC),P(ISC|MC),0.5426,P(-C|-CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(ISC|MC),0.5426,P(SH|-CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(ISC|MC),0.5426,P(-SH|-CT),(-0.61·x + 0.35)/(-0.61·x + 0.35),(-0.69·x + -0.16)/(-0.69·x + -0.16),(-0.68·xy + 0.06·x + -0.04.y + -0.17) / (-0.68·xy + 0.06·x + -0.04·y + -0.17)
