Param1,Param2,Sensitivity value,Target,Sens Function 1,Sens Function 2,Two-way Sens Function
P(-ISC|-MC),P(C|-B^ISC),0.5552,P(-B|SH),(0.7·x + 0.06)/(0.7·x + 0.06),(-0.71·x + 0.04)/(-0.71·x + 0.04),(-0.21·xy + -0.26·x + 0.6.y + 0.15) / (-0.21·xy + -0.26·x + 0.6·y + 0.15)
P(-ISC|-MC),P(C|-B^ISC),0.5552,P(CT|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(C|-B^ISC),0.5552,P(-CT|SH),(-0.61·x + 0.35)/(-0.61·x + 0.35),(0.68·x + 0.19)/(0.68·x + 0.19),(-0.09·xy + -0.7·x + -0.03.y + -0.04) / (-0.09·xy + -0.7·x + -0.03·y + -0.04)
P(-ISC|-MC),P(C|-B^ISC),0.5938,P(MC|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(C|-B^ISC),0.5938,P(-MC|-SH),(0.71·x + -0.02)/(0.71·x + -0.02),(-0.69·x + 0.16)/(-0.69·x + 0.16),(-0.67·xy + -0.08·x + 0.21.y + 0.05) / (-0.67·xy + -0.08·x + 0.21·y + 0.05)
P(-ISC|-MC),P(C|-B^ISC),0.5938,P(B|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(C|-B^ISC),0.5938,P(-B|-SH),(-0.33·x + -0.62)/(-0.33·x + -0.62),(0.16·x + 0.69)/(0.16·x + 0.69),(0.17·xy + -0.39·x + -0.57.y + 0.03) / (0.17·xy + -0.39·x + -0.57·y + 0.03)
P(-ISC|-MC),P(C|-B^ISC),0.5938,P(CT|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(C|-B^ISC),0.5938,P(-CT|-SH),(0.7·x + 0.06)/(0.7·x + 0.06),(0.7·x + 0.12)/(0.7·x + 0.12),(-0.48·xy + -0.07·x + -0.51.y + 0.11) / (-0.48·xy + -0.07·x + -0.51·y + 0.11)
P(-ISC|-MC),P(C|-B^ISC),0.6166,P(MC|-CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(C|-B^ISC),0.6166,P(-MC|-CT),(0.7·x + 0.06)/(0.7·x + 0.06),(0.7·x + -0.12)/(0.7·x + -0.12),(0.51·xy + 0.3·x + 0.38.y + 0.08) / (0.51·xy + 0.3·x + 0.38·y + 0.08)
P(-ISC|-MC),P(C|-B^ISC),0.6166,P(B|-CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(C|-B^ISC),0.6166,P(-B|-CT),(0.7·x + 0.06)/(0.7·x + 0.06),(0.69·x + 0.16)/(0.69·x + 0.16),(0.35·xy + 0.59·x + -0.13.y + -0.1) / (0.35·xy + 0.59·x + -0.13·y + -0.1)
P(-ISC|-MC),P(C|-B^ISC),0.6166,P(SH|-CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(C|-B^ISC),0.6166,P(-SH|-CT),(0.7·x + 0.06)/(0.7·x + 0.06),(-0.71·x + 0.02)/(-0.71·x + 0.02),(-0.33·xy + 0.1·x + 0.62.y + 0.01) / (-0.33·xy + 0.1·x + 0.62·y + 0.01)
