Param1,Param2,Sensitivity value,Target,Sens Function 1,Sens Function 2,Two-way Sens Function
P(ISC|-MC),P(C|B^-ISC),0.7125,P(-SH|-MC),(0.7·x + -0.12)/(0.7·x + -0.12),(-0.31·x + -0.64)/(-0.31·x + -0.64),(0.67·xy + -0.18·x + 0.09.y + 0.07) / (0.67·xy + -0.18·x + 0.09·y + 0.07)
P(ISC|-MC),P(C|B^-ISC),0.7125,P(CT|-MC),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(ISC|-MC),P(C|B^-ISC),0.7125,P(-CT|-MC),(-0.71·x + 0.02)/(-0.71·x + 0.02),(0.71·x + -0.04)/(0.71·x + -0.04),(0.12·xy + 0.1·x + -0.69.y + -0.02) / (0.12·xy + 0.1·x + -0.69·y + -0.02)
P(ISC|-MC),P(C|B^-ISC),0.6196,P(MC|-B),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(ISC|-MC),P(C|B^-ISC),0.6196,P(-MC|-B),(0.69·x + 0.16)/(0.69·x + 0.16),(0.67·x + -0.23)/(0.67·x + -0.23),(0.21·xy + 0.27·x + -0.62.y + -0.04) / (0.21·xy + 0.27·x + -0.62·y + -0.04)
P(ISC|-MC),P(C|B^-ISC),0.6196,P(SH|-B),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(ISC|-MC),P(C|B^-ISC),0.6196,P(-SH|-B),(-0.71·x + 0.02)/(-0.71·x + 0.02),(-0.71·x + 0.02)/(-0.71·x + 0.02),(0.27·xy + -0.33·x + 0.55.y + 0.14) / (0.27·xy + -0.33·x + 0.55·y + 0.14)
P(ISC|-MC),P(C|B^-ISC),0.6196,P(CT|-B),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(ISC|-MC),P(C|B^-ISC),0.6196,P(-CT|-B),(-0.7·x + -0.09)/(-0.7·x + -0.09),(-0.71·x + 0.04)/(-0.71·x + 0.04),(-0.19·xy + 0.29·x + 0.61.y + -0.01) / (-0.19·xy + 0.29·x + 0.61·y + -0.01)
P(ISC|-MC),P(C|B^-ISC),0.5552,P(MC|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(ISC|-MC),P(C|B^-ISC),0.5552,P(-MC|SH),(0.52·x + -0.48)/(0.52·x + -0.48),(0.52·x + -0.48)/(0.52·x + -0.48),(-0.21·xy + -0.64·x + 0.21.y + 0.01) / (-0.21·xy + -0.64·x + 0.21·y + 0.01)
P(ISC|-MC),P(C|B^-ISC),0.5552,P(B|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(ISC|-MC),P(C|B^-ISC),0.5552,P(-B|SH),(0.52·x + -0.48)/(0.52·x + -0.48),(-0.7·x + 0.08)/(-0.7·x + 0.08),(0.26·xy + -0.6·x + -0.09.y + -0.24) / (0.26·xy + -0.6·x + -0.09·y + -0.24)
P(ISC|-MC),P(C|B^-ISC),0.5552,P(CT|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(ISC|-MC),P(C|B^-ISC),0.5552,P(-CT|SH),(-0.7·x + 0.08)/(-0.7·x + 0.08),(-0.69·x + -0.16)/(-0.69·x + -0.16),(-0.1·xy + -0.33·x + 0.62.y + -0.02) / (-0.1·xy + -0.33·x + 0.62·y + -0.02)
P(ISC|-MC),P(C|B^-ISC),0.5938,P(MC|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(ISC|-MC),P(C|B^-ISC),0.5938,P(-MC|-SH),(0.7·x + -0.12)/(0.7·x + -0.12),(0.16·x + 0.69)/(0.16·x + 0.69),(-0.16·xy + -0.35·x + -0.59.y + -0.01) / (-0.16·xy + -0.35·x + -0.59·y + -0.01)
P(ISC|-MC),P(C|B^-ISC),0.5938,P(B|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(ISC|-MC),P(C|B^-ISC),0.5938,P(-B|-SH),(-0.71·x + 0.02)/(-0.71·x + 0.02),(-0.7·x + 0.08)/(-0.7·x + 0.08),(0.39·xy + 0.59·x + 0.02.y + -0.02) / (0.39·xy + 0.59·x + 0.02·y + -0.02)
P(ISC|-MC),P(C|B^-ISC),0.5938,P(CT|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(ISC|-MC),P(C|B^-ISC),0.5938,P(-CT|-SH),(0.67·x + -0.23)/(0.67·x + -0.23),(-0.31·x + -0.63)/(-0.31·x + -0.63),(-0.51·xy + 0.44·x + -0.2.y + -0.07) / (-0.51·xy + 0.44·x + -0.2·y + -0.07)
P(ISC|-MC),P(C|B^-ISC),0.6166,P(MC|-CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(ISC|-MC),P(C|B^-ISC),0.6166,P(-MC|-CT),(-0.69·x + 0.16)/(-0.69·x + 0.16),(-0.66·x + 0.24)/(-0.66·x + 0.24),(-0.53·xy + -0.32·x + -0.24.y + 0.23) / (-0.53·xy + -0.32·x + -0.24·y + 0.23)
P(ISC|-MC),P(C|B^-ISC),0.6166,P(B|-CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(ISC|-MC),P(C|B^-ISC),0.6166,P(-B|-CT),(0.7·x + -0.1)/(0.7·x + -0.1),(0.16·x + 0.69)/(0.16·x + 0.69),(-0.69·xy + -0.08·x + 0.11.y + -0.1) / (-0.69·xy + -0.08·x + 0.11·y + -0.1)
P(ISC|-MC),P(C|B^-ISC),0.6166,P(SH|-CT),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(ISC|-MC),P(C|B^-ISC),0.6166,P(-SH|-CT),(-0.31·x + -0.63)/(-0.31·x + -0.63),(0.52·x + -0.48)/(0.52·x + -0.48),(-0.42·xy + 0.56·x + -0.02.y + -0.09) / (-0.42·xy + 0.56·x + -0.02·y + -0.09)
