Param1,Param2,Sensitivity value,Target,Sens Function 1,Sens Function 2,Two-way Sens Function
P(-B|-MC),P(MC),0.6375,P(CT|C),(-0.34·x + 0.62)/(-0.34·x + 0.62),(-0.71·x + 0.04)/(-0.71·x + 0.04),(-0.33·xy + -0.62·x + -0.09.y + 0.0) / (-0.33·xy + -0.62·x + -0.09·y + 0.0)
P(-B|-MC),P(MC),0.6375,P(-CT|C),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-B|-MC),P(-MC),0.6375,P(ISC|C),(-0.13·x + -0.66)/(-0.14·x + -0.72),(-0.67·x + 0.1)/(-0.73·x + 0.11),(-0.17·xy + -0.41·x + -0.06.y + -0.51) / (-0.19·xy + -0.45·x + -0.06·y + -0.55)
P(-B|-MC),P(-MC),0.6375,P(-ISC|C),(0.07·x + -0.03)/(0.91·x + -0.4),(0.08·x + -0.02)/(0.98·x + -0.2),(0.01·xy + 0.06·x + -0.05.y + -0.02) / (0.11·xy + 0.7·x + -0.63·y + -0.3)
P(-B|-MC),P(-MC),0.6375,P(SH|C),(0.08·x + -0.06)/(0.8·x + -0.6),(0.09·x + 0.04)/(0.92·x + 0.38),(-0.06·xy + -0.06·x + 0.01.y + 0.05) / (-0.62·xy + -0.58·x + 0.07·y + 0.52)
P(-B|-MC),P(-MC),0.6375,P(-SH|C),(-0.15·x + 0.65)/(-0.16·x + 0.73),(-0.55·x + 0.39)/(-0.61·x + 0.43),(0.4·xy + 0.01·x + 0.07.y + 0.53) / (0.44·xy + 0.01·x + 0.08·y + 0.59)
P(-B|-MC),P(-MC),0.6375,P(CT|C),(-0.71·x + -0.02)/(-0.71·x + -0.02),(-0.34·x + 0.62)/(-0.34·x + 0.62),(-0.19·xy + 0.67·x + -0.09.y + 0.04) / (-0.19·xy + 0.67·x + -0.09·y + 0.04)
P(-B|-MC),P(-MC),0.6375,P(-CT|C),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(ISC|MC),1.2,P(MC|C),(-0.0·x + -0.22)/(-0.95·x + -0.22),(0.34·x + -0.04)/(0.93·x + -0.1),(-0.34·xy + 0.22·x + 0.36.y + -0.25) / (-0.2·xy + 0.08·x + 0.63·y + -0.45)
P(B|-MC),P(ISC|MC),1.2,P(-MC|C),(0.7·x + -0.0)/(0.7·x + 0.14),(0.29·x + -0.05)/(0.94·x + -0.16),(-0.19·xy + 0.11·x + -0.28.y + 0.14) / (0.31·xy + -0.14·x + -0.77·y + 0.38)
P(B|-MC),P(ISC|MC),1.2,P(SH|C),(0.01·x + 0.1)/(0.07·x + 0.99),(0.1·x + -0.03)/(0.96·x + -0.28),(-0.04·xy + 0.09·x + 0.0.y + 0.03) / (-0.4·xy + 0.85·x + 0.01·y + 0.32)
P(B|-MC),P(ISC|MC),1.2,P(-SH|C),(0.48·x + -0.46)/(0.54·x + -0.51),(-0.66·x + 0.08)/(-0.74·x + 0.08),(0.66·xy + -0.08·x + 0.07.y + -0.02) / (0.73·xy + -0.09·x + 0.07·y + -0.02)
P(B|-MC),P(ISC|MC),1.2,P(CT|C),(-0.31·x + -0.63)/(-0.31·x + -0.63),(0.67·x + -0.23)/(0.67·x + -0.23),(0.38·xy + 0.1·x + 0.59.y + -0.01) / (0.38·xy + 0.1·x + 0.59·y + -0.01)
P(B|-MC),P(ISC|MC),1.2,P(-CT|C),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(-ISC|MC),1.2,P(MC|C),(-0.0·x + -0.22)/(-0.95·x + -0.22),(-0.3·x + -0.04)/(-0.95·x + -0.09),(0.19·xy + 0.22·x + -0.22.y + -0.3) / (0.01·xy + 0.18·x + -0.6·y + -0.62)
P(B|-MC),P(-ISC|MC),1.2,P(-MC|C),(0.7·x + -0.0)/(0.7·x + 0.16),(0.64·x + 0.02)/(0.77·x + 0.03),(-0.11·xy + 0.03·x + -0.26.y + 0.07) / (0.44·xy + -0.12·x + -0.82·y + 0.21)
P(B|-MC),P(-ISC|MC),1.2,P(SH|C),(-0.04·x + -0.09)/(-0.38·x + -0.92),(-0.07·x + 0.07)/(-0.67·x + 0.74),(0.04·xy + 0.09·x + 0.02.y + 0.01) / (0.36·xy + 0.9·x + 0.22·y + 0.09)
P(B|-MC),P(-ISC|MC),1.2,P(-SH|C),(0.66·x + -0.11)/(0.73·x + -0.12),(0.67·x + 0.04)/(0.74·x + 0.04),(-0.35·xy + 0.04·x + 0.29.y + 0.49) / (-0.39·xy + 0.05·x + 0.32·y + 0.55)
P(B|-MC),P(-ISC|MC),1.2,P(CT|C),(0.71·x + -0.04)/(0.71·x + -0.04),(-0.33·x + -0.62)/(-0.33·x + -0.62),(-0.5·xy + -0.2·x + 0.46.y + -0.02) / (-0.5·xy + -0.2·x + 0.46·y + -0.02)
P(B|-MC),P(-ISC|MC),1.2,P(-CT|C),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(ISC|-MC),1.2,P(MC|C),(0.0·x + 0.2)/(0.96·x + 0.2),(-0.56·x + 0.03)/(-0.83·x + 0.05),(-0.4·xy + 0.27·x + 0.42.y + -0.26) / (-0.19·xy + 0.21·x + 0.56·y + -0.35)
P(B|-MC),P(ISC|-MC),1.2,P(-MC|C),(-0.7·x + 0.0)/(-0.7·x + -0.16),(0.59·x + -0.14)/(0.77·x + -0.18),(0.24·xy + -0.12·x + 0.19.y + -0.13) / (-0.23·xy + 0.25·x + 0.71·y + -0.51)
P(B|-MC),P(ISC|-MC),1.2,P(SH|C),(-0.05·x + -0.09)/(-0.51·x + -0.85),(0.03·x + 0.09)/(0.32·x + 0.94),(0.01·xy + 0.05·x + 0.02.y + -0.09) / (0.11·xy + 0.47·x + 0.2·y + -0.85)
P(B|-MC),P(ISC|-MC),1.2,P(-SH|C),(-0.65·x + 0.14)/(-0.73·x + 0.16),(-0.65·x + -0.16)/(-0.72·x + -0.17),(0.36·xy + -0.14·x + -0.38.y + 0.39) / (0.4·xy + -0.15·x + -0.42·y + 0.44)
P(B|-MC),P(ISC|-MC),1.2,P(CT|C),(-0.71·x + 0.04)/(-0.71·x + 0.04),(-0.69·x + 0.16)/(-0.69·x + 0.16),(0.56·xy + -0.39·x + 0.17.y + 0.03) / (0.56·xy + -0.39·x + 0.17·y + 0.03)
P(B|-MC),P(ISC|-MC),1.2,P(-CT|C),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(-ISC|-MC),1.2,P(MC|C),(-0.0·x + -0.2)/(-0.96·x + -0.2),(0.26·x + 0.03)/(0.95·x + 0.16),(0.02·xy + -0.01·x + -0.29.y + 0.03) / (-0.76·xy + -0.22·x + -0.49·y + 0.22)
P(B|-MC),P(-ISC|-MC),1.2,P(-MC|C),(0.7·x + -0.0)/(0.7·x + 0.18),(0.6·x + 0.13)/(0.78·x + 0.15),(0.61·xy + 0.11·x + 0.17.y + -0.16) / (0.51·xy + 0.2·x + 0.45·y + -0.26)
P(B|-MC),P(-ISC|-MC),1.2,P(SH|C),(0.1·x + -0.03)/(0.96·x + -0.28),(0.01·x + -0.1)/(0.13·x + -0.99),(0.04·xy + 0.05·x + 0.02.y + -0.08) / (0.36·xy + 0.48·x + 0.18·y + -0.78)
P(B|-MC),P(-ISC|-MC),1.2,P(-SH|C),(0.49·x + -0.45)/(0.55·x + -0.5),(0.4·x + -0.53)/(0.45·x + -0.59),(0.11·xy + 0.55·x + -0.32.y + 0.15) / (0.12·xy + 0.62·x + -0.36·y + 0.17)
P(B|-MC),P(-ISC|-MC),1.2,P(CT|C),(-0.69·x + 0.16)/(-0.69·x + 0.16),(0.7·x + 0.09)/(0.7·x + 0.09),(-0.02·xy + -0.69·x + -0.13.y + -0.03) / (-0.02·xy + -0.69·x + -0.13·y + -0.03)
P(B|-MC),P(-ISC|-MC),1.2,P(-CT|C),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-B|-MC),P(ISC|MC),1.2,P(MC|C),(-0.0·x + 0.16)/(-0.62·x + 0.77),(-0.28·x + 0.03)/(-0.96·x + 0.08),(0.74·xy + -0.24·x + -0.14.y + 0.03) / (0.45·xy + -0.15·x + 0.35·y + -0.14)
P(-B|-MC),P(ISC|MC),1.2,P(-MC|C),(0.47·x + -0.47)/(0.47·x + -0.59),(-0.5·x + 0.04)/(-0.86·x + 0.07),(0.11·xy + -0.14·x + 0.43.y + -0.24) / (0.5·xy + -0.4·x + 0.5·y + -0.27)
P(-B|-MC),P(ISC|MC),1.2,P(SH|C),(0.08·x + 0.06)/(0.78·x + 0.61),(0.07·x + -0.07)/(0.68·x + -0.73),(0.03·xy + 0.04·x + 0.05.y + -0.07) / (0.25·xy + 0.41·x + 0.54·y + -0.68)
P(-B|-MC),P(ISC|MC),1.2,P(-SH|C),(0.66·x + -0.1)/(0.73·x + -0.11),(0.59·x + 0.31)/(0.66·x + 0.34),(0.54·xy + -0.16·x + -0.11.y + 0.34) / (0.6·xy + -0.18·x + -0.13·y + 0.38)
P(-B|-MC),P(ISC|MC),1.2,P(CT|C),(0.7·x + 0.06)/(0.7·x + 0.06),(-0.7·x + -0.09)/(-0.7·x + -0.09),(-0.63·xy + 0.31·x + -0.04.y + -0.05) / (-0.63·xy + 0.31·x + -0.04·y + -0.05)
P(-B|-MC),P(ISC|MC),1.2,P(-CT|C),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-B|-MC),P(-ISC|MC),1.2,P(MC|C),(-0.0·x + -0.17)/(0.61·x + -0.78),(-0.23·x + -0.03)/(-0.97·x + -0.07),(-0.31·xy + -0.35·x + -0.02.y + -0.09) / (-0.36·xy + -0.55·x + -0.39·y + -0.43)
P(-B|-MC),P(-ISC|MC),1.2,P(-MC|C),(-0.47·x + 0.47)/(-0.47·x + 0.59),(-0.62·x + -0.02)/(-0.78·x + -0.03),(0.12·xy + -0.01·x + -0.41.y + 0.06) / (-0.85·xy + 0.14·x + -0.26·y + 0.04)
P(-B|-MC),P(-ISC|MC),1.2,P(SH|C),(-0.04·x + -0.09)/(-0.38·x + -0.92),(0.01·x + -0.1)/(0.1·x + -0.99),(0.1·xy + -0.0·x + 0.0.y + -0.0) / (0.99·xy + -0.01·x + 0.01·y + -0.02)
P(-B|-MC),P(-ISC|MC),1.2,P(-SH|C),(-0.63·x + -0.23)/(-0.7·x + -0.26),(-0.67·x + 0.02)/(-0.74·x + 0.02),(-0.35·xy + -0.4·x + 0.14.y + 0.38) / (-0.39·xy + -0.44·x + 0.15·y + 0.42)
P(-B|-MC),P(-ISC|MC),1.2,P(CT|C),(0.71·x + 0.05)/(0.71·x + 0.05),(-0.33·x + -0.62)/(-0.33·x + -0.62),(-0.47·xy + -0.49·x + 0.2.y + 0.02) / (-0.47·xy + -0.49·x + 0.2·y + 0.02)
P(-B|-MC),P(-ISC|MC),1.2,P(-CT|C),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-B|-MC),P(ISC|-MC),1.2,P(MC|C),(0.0·x + 0.17)/(-0.6·x + 0.78),(0.2·x + -0.04)/(0.96·x + -0.2),(0.57·xy + -0.45·x + 0.02.y + -0.01) / (0.37·xy + -0.33·x + 0.39·y + -0.26)
P(-B|-MC),P(ISC|-MC),1.2,P(-MC|C),(0.47·x + -0.47)/(0.47·x + -0.58),(0.58·x + -0.13)/(0.78·x + -0.18),(0.24·xy + -0.03·x + 0.44.y + -0.05) / (0.69·xy + -0.08·x + 0.51·y + -0.05)
P(-B|-MC),P(ISC|-MC),1.2,P(SH|C),(-0.1·x + -0.0)/(-0.99·x + -0.04),(-0.09·x + -0.04)/(-0.92·x + -0.38),(-0.03·xy + -0.01·x + -0.02.y + -0.09) / (-0.32·xy + -0.06·x + -0.23·y + -0.91)
P(-B|-MC),P(ISC|-MC),1.2,P(-SH|C),(-0.63·x + -0.23)/(-0.7·x + -0.26),(0.59·x + 0.31)/(0.66·x + 0.34),(0.46·xy + 0.06·x + 0.24.y + -0.42) / (0.51·xy + 0.07·x + 0.26·y + -0.47)
P(-B|-MC),P(ISC|-MC),1.2,P(CT|C),(-0.71·x + 0.05)/(-0.71·x + 0.05),(-0.7·x + 0.08)/(-0.7·x + 0.08),(0.06·xy + -0.69·x + 0.15.y + 0.03) / (0.06·xy + -0.69·x + 0.15·y + 0.03)
P(-B|-MC),P(ISC|-MC),1.2,P(-CT|C),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-B|-MC),P(-ISC|-MC),1.2,P(MC|C),(-0.0·x + 0.15)/(-0.62·x + 0.77),(-0.29·x + -0.03)/(-0.95·x + -0.15),(-0.69·xy + 0.38·x + 0.15.y + -0.08) / (-0.41·xy + 0.21·x + -0.31·y + 0.21)
P(-B|-MC),P(-ISC|-MC),1.2,P(-MC|C),(0.47·x + -0.47)/(0.47·x + -0.59),(-0.59·x + -0.12)/(-0.79·x + -0.15),(-0.17·xy + -0.22·x + -0.21.y + -0.34) / (-0.4·xy + -0.62·x + -0.27·y + -0.39)
P(-B|-MC),P(-ISC|-MC),1.2,P(SH|C),(0.08·x + 0.06)/(0.77·x + 0.62),(0.1·x + -0.0)/(0.99·x + -0.02),(0.09·xy + 0.02·x + -0.04.y + 0.02) / (0.86·xy + 0.16·x + -0.42·y + 0.21)
P(-B|-MC),P(-ISC|-MC),1.2,P(-SH|C),(-0.67·x + 0.02)/(-0.74·x + 0.02),(-0.15·x + 0.65)/(-0.16·x + 0.73),(-0.25·xy + 0.52·x + -0.27.y + -0.21) / (-0.28·xy + 0.57·x + -0.3·y + -0.23)
P(-B|-MC),P(-ISC|-MC),1.2,P(CT|C),(0.7·x + 0.07)/(0.7·x + 0.07),(-0.33·x + -0.62)/(-0.33·x + -0.62),(-0.58·xy + -0.4·x + -0.07.y + 0.07) / (-0.58·xy + -0.4·x + -0.07·y + 0.07)
P(-B|-MC),P(-ISC|-MC),1.2,P(-CT|C),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(CT|B),1.445,P(MC|C),(-0.0·x + 0.25)/(0.94·x + 0.25),(-0.37·x + -0.02)/(-0.93·x + -0.05),(-0.28·xy + 0.03·x + 0.36.y + -0.03) / (-0.31·xy + 0.03·x + 0.83·y + -0.08)
P(B|-MC),P(CT|B),1.445,P(-MC|C),(-0.7·x + -0.0)/(-0.7·x + -0.18),(0.37·x + 0.36)/(0.61·x + 0.6),(0.07·xy + 0.69·x + -0.0.y + 0.0) / (0.07·xy + 0.69·x + 0.02·y + 0.18)
P(B|-MC),P(CT|B),1.445,P(ISC|C),(-0.31·x + 0.58)/(-0.19·x + 0.73),(-0.19·x + 0.51)/(-0.3·x + 0.79),(0.27·xy + -0.17·x + -0.49.y + 0.31) / (0.16·xy + -0.1·x + -0.61·y + 0.39)
P(B|-MC),P(CT|B),1.445,P(-ISC|C),(-0.46·x + -0.02)/(-0.86·x + -0.23),(-0.05·x + -0.33)/(-0.13·x + -0.93),(-0.09·xy + 0.07·x + -0.17.y + 0.11) / (0.25·xy + -0.18·x + -0.75·y + 0.53)
P(B|-MC),P(CT|B),1.445,P(SH|C),(-0.01·x + 0.1)/(-0.11·x + 0.99),(0.1·x + -0.01)/(0.99·x + -0.09),(0.08·xy + 0.01·x + 0.05.y + 0.01) / (0.84·xy + 0.08·x + 0.52·y + 0.12)
P(B|-MC),P(CT|B),1.445,P(-SH|C),(0.25·x + -0.62)/(0.28·x + -0.69),(0.26·x + 0.62)/(0.29·x + 0.68),(0.16·xy + -0.63·x + -0.07.y + 0.15) / (0.17·xy + -0.7·x + -0.08·y + 0.17)
P(B|-MC),P(-CT|B),1.445,P(MC|C),(-0.0·x + 0.25)/(0.94·x + 0.25),(0.01·x + 0.22)/(0.06·x + 0.97),(-0.51·xy + 0.09·x + 0.47.y + -0.09) / (-0.29·xy + 0.06·x + 0.63·y + -0.13)
P(B|-MC),P(-CT|B),1.445,P(-MC|C),(0.7·x + 0.0)/(0.7·x + 0.18),(-0.24·x + 0.11)/(-0.88·x + 0.39),(-0.24·xy + 0.04·x + -0.19.y + 0.03) / (0.46·xy + -0.08·x + -0.82·y + 0.14)
P(B|-MC),P(-CT|B),1.445,P(ISC|C),(-0.31·x + 0.58)/(-0.19·x + 0.73),(0.47·x + -0.15)/(0.83·x + -0.26),(-0.03·xy + -0.24·x + 0.14.y + 0.51) / (-0.1·xy + -0.21·x + 0.28·y + 0.73)
P(B|-MC),P(-CT|B),1.445,P(-ISC|C),(0.46·x + 0.02)/(0.86·x + 0.23),(0.08·x + 0.37)/(0.19·x + 0.91),(0.03·xy + 0.0·x + 0.03.y + 0.3) / (-0.07·xy + -0.25·x + 0.21·y + 0.9)
P(B|-MC),P(-CT|B),1.445,P(SH|C),(0.07·x + -0.07)/(0.68·x + -0.73),(0.1·x + 0.0)/(0.99·x + 0.04),(-0.0·xy + -0.09·x + 0.01.y + -0.03) / (-0.0·xy + -0.94·x + 0.14·y + -0.31)
P(B|-MC),P(-CT|B),1.445,P(-SH|C),(0.62·x + -0.26)/(0.68·x + -0.29),(-0.63·x + -0.23)/(-0.7·x + -0.26),(0.35·xy + -0.55·x + -0.11.y + -0.09) / (0.39·xy + -0.61·x + -0.13·y + -0.1)
P(B|-MC),P(CT|-B),1.445,P(MC|C),(-0.0·x + 0.25)/(0.94·x + 0.25),(0.01·x + 0.22)/(0.04·x + 0.97),(0.24·xy + -0.2·x + -0.3.y + 0.26) / (0.24·xy + -0.21·x + -0.61·y + 0.53)
P(B|-MC),P(CT|-B),1.445,P(-MC|C),(-0.7·x + -0.0)/(-0.7·x + -0.18),(-0.46·x + -0.23)/(-0.77·x + -0.38),(0.4·xy + 0.57·x + 0.0.y + 0.0) / (0.4·xy + 0.57·x + 0.1·y + 0.15)
P(B|-MC),P(CT|-B),1.445,P(ISC|C),(0.31·x + -0.58)/(0.19·x + -0.73),(0.01·x + 0.62)/(0.01·x + 0.78),(-0.31·xy + 0.18·x + 0.5.y + -0.29) / (-0.14·xy + 0.08·x + 0.62·y + -0.36)
P(B|-MC),P(CT|-B),1.445,P(-ISC|C),(0.46·x + 0.02)/(0.86·x + 0.23),(0.11·x + 0.17)/(0.53·x + 0.82),(0.13·xy + -0.04·x + 0.17.y + -0.06) / (-0.31·xy + 0.09·x + 0.88·y + -0.28)
P(B|-MC),P(CT|-B),1.445,P(SH|C),(-0.01·x + 0.1)/(-0.11·x + 0.99),(-0.04·x + -0.09)/(-0.38·x + -0.92),(0.07·xy + -0.06·x + 0.02.y + 0.04) / (0.68·xy + -0.59·x + 0.21·y + 0.37)
P(B|-MC),P(CT|-B),1.445,P(-SH|C),(0.66·x + -0.11)/(0.73·x + -0.12),(0.26·x + 0.62)/(0.29·x + 0.68),(0.28·xy + -0.2·x + 0.07.y + 0.57) / (0.31·xy + -0.22·x + 0.08·y + 0.64)
P(B|-MC),P(-CT|-B),1.445,P(MC|C),(-0.0·x + 0.25)/(0.94·x + 0.25),(-0.22·x + 0.03)/(-0.97·x + 0.12),(-0.31·xy + 0.1·x + 0.38.y + -0.12) / (-0.3·xy + 0.09·x + 0.76·y + -0.23)
P(B|-MC),P(-CT|-B),1.445,P(-MC|C),(0.7·x + 0.0)/(0.7·x + 0.18),(0.14·x + 0.57)/(0.19·x + 0.79),(-0.46·xy + -0.52·x + -0.0.y + 0.0) / (-0.47·xy + -0.52·x + -0.12·y + -0.14)
P(B|-MC),P(-CT|-B),1.445,P(ISC|C),(0.31·x + -0.58)/(0.19·x + -0.73),(-0.22·x + -0.5)/(-0.34·x + -0.77),(0.26·xy + -0.17·x + -0.49.y + 0.32) / (0.16·xy + -0.1·x + -0.61·y + 0.39)
P(B|-MC),P(-CT|-B),1.445,P(-ISC|C),(-0.46·x + -0.02)/(-0.86·x + -0.23),(-0.2·x + -0.27)/(-0.56·x + -0.76),(0.03·xy + -0.01·x + 0.26.y + -0.06) / (-0.26·xy + 0.07·x + 0.9·y + -0.22)
P(B|-MC),P(-CT|-B),1.445,P(SH|C),(0.1·x + -0.01)/(0.99·x + -0.09),(-0.03·x + 0.1)/(-0.26·x + 0.96),(-0.03·xy + -0.07·x + -0.01.y + -0.07) / (-0.33·xy + -0.66·x + -0.1·y + -0.66)
P(B|-MC),P(-CT|-B),1.445,P(-SH|C),(-0.65·x + 0.15)/(-0.72·x + 0.17),(-0.15·x + 0.65)/(-0.16·x + 0.73),(-0.57·xy + -0.3·x + 0.18.y + -0.02) / (-0.63·xy + -0.34·x + 0.2·y + -0.02)
P(-B|-MC),P(CT|B),1.445,P(MC|C),(0.0·x + 0.16)/(-0.61·x + 0.77),(0.37·x + 0.04)/(0.92·x + 0.1),(-0.56·xy + 0.45·x + -0.02.y + 0.02) / (-0.43·xy + 0.34·x + -0.34·y + 0.27)
P(-B|-MC),P(CT|B),1.445,P(-MC|C),(-0.47·x + 0.47)/(-0.47·x + 0.59),(0.05·x + -0.26)/(0.2·x + -0.94),(-0.08·xy + 0.03·x + 0.38.y + -0.19) / (0.78·xy + -0.37·x + 0.25·y + -0.12)
P(-B|-MC),P(CT|B),1.445,P(ISC|C),(0.25·x + -0.39)/(0.55·x + -0.7),(0.44·x + -0.31)/(0.69·x + -0.49),(-0.49·xy + 0.26·x + -0.23.y + 0.12) / (-0.52·xy + 0.28·x + -0.46·y + 0.25)
P(-B|-MC),P(CT|B),1.445,P(-ISC|C),(-0.3·x + 0.31)/(-0.56·x + 0.71),(-0.36·x + -0.13)/(-0.87·x + -0.31),(0.02·xy + -0.02·x + 0.26.y + -0.1) / (0.75·xy + -0.29·x + 0.48·y + -0.2)
P(-B|-MC),P(CT|B),1.445,P(SH|C),(0.01·x + -0.1)/(0.1·x + -0.99),(0.09·x + -0.03)/(0.94·x + -0.32),(-0.02·xy + 0.01·x + 0.0.y + 0.1) / (-0.18·xy + 0.05·x + 0.05·y + 0.98)
