Param1,Param2,Sensitivity value,Target,Sens Function 1,Sens Function 2,Two-way Sens Function
P(-MC),P(-ISC|MC),0.6173,P(CT|SH),(0.51·x + 0.49)/(0.51·x + 0.49),(0.7·x + 0.06)/(0.7·x + 0.06),(-0.39·xy + 0.58·x + 0.07.y + 0.09) / (-0.39·xy + 0.58·x + 0.07·y + 0.09)
P(-MC),P(-ISC|MC),0.6173,P(-CT|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(ISC|-MC),0.6173,P(B|SH),(-0.61·x + 0.35)/(-0.61·x + 0.35),(-0.69·x + -0.16)/(-0.69·x + -0.16),(-0.31·xy + 0.62·x + -0.01.y + -0.13) / (-0.31·xy + 0.62·x + -0.01·y + -0.13)
P(-MC),P(ISC|-MC),0.6173,P(-B|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(ISC|-MC),0.6173,P(C|SH),(-0.66·x + -0.24)/(-0.66·x + -0.24),(0.68·x + -0.19)/(0.68·x + -0.19),(-0.12·xy + 0.38·x + 0.58.y + -0.04) / (-0.12·xy + 0.38·x + 0.58·y + -0.04)
P(-MC),P(ISC|-MC),0.6173,P(-C|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(ISC|-MC),0.6173,P(CT|SH),(0.71·x + 0.02)/(0.71·x + 0.02),(0.67·x + -0.23)/(0.67·x + -0.23),(0.58·xy + -0.36·x + -0.15.y + -0.09) / (0.58·xy + -0.36·x + -0.15·y + -0.09)
P(-MC),P(ISC|-MC),0.6173,P(-CT|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|-MC),0.6173,P(B|SH),(-0.33·x + -0.62)/(-0.33·x + -0.62),(-0.71·x + 0.05)/(-0.71·x + 0.05),(0.46·xy + -0.1·x + 0.53.y + 0.0) / (0.46·xy + -0.1·x + 0.53·y + 0.0)
P(-MC),P(-ISC|-MC),0.6173,P(-B|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|-MC),0.6173,P(C|SH),(0.71·x + 0.05)/(0.71·x + 0.05),(0.71·x + 0.05)/(0.71·x + 0.05),(-0.7·xy + 0.06·x + 0.07.y + 0.0) / (-0.7·xy + 0.06·x + 0.07·y + 0.0)
P(-MC),P(-ISC|-MC),0.6173,P(-C|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-MC),P(-ISC|-MC),0.6173,P(CT|SH),(-0.61·x + 0.35)/(-0.61·x + 0.35),(0.7·x + 0.06)/(0.7·x + 0.06),(0.17·xy + 0.68·x + -0.07.y + 0.03) / (0.17·xy + 0.68·x + -0.07·y + 0.03)
P(-MC),P(-ISC|-MC),0.6173,P(-CT|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(C|B^ISC),0.589,P(MC|SH),(0.7·x + 0.12)/(0.7·x + 0.12),(-0.7·x + 0.08)/(-0.7·x + 0.08),(-0.59·xy + -0.13·x + -0.36.y + -0.09) / (-0.59·xy + -0.13·x + -0.36·y + -0.09)
P(B|-MC),P(C|B^ISC),0.589,P(-MC|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(C|B^ISC),0.589,P(ISC|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(C|B^ISC),0.589,P(-ISC|SH),(-0.69·x + -0.16)/(-0.69·x + -0.16),(-0.7·x + -0.09)/(-0.7·x + -0.09),(-0.47·xy + 0.51·x + 0.01.y + 0.14) / (-0.47·xy + 0.51·x + 0.01·y + 0.14)
P(B|-MC),P(C|B^ISC),0.589,P(CT|SH),(0.68·x + 0.19)/(0.68·x + 0.19),(-0.71·x + 0.02)/(-0.71·x + 0.02),(0.17·xy + 0.66·x + -0.19.y + 0.03) / (0.17·xy + 0.66·x + -0.19·y + 0.03)
P(B|-MC),P(C|B^ISC),0.589,P(-CT|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(-C|B^ISC),0.589,P(MC|SH),(0.68·x + -0.19)/(0.68·x + -0.19),(0.7·x + 0.06)/(0.7·x + 0.06),(0.69·xy + 0.08·x + -0.1.y + -0.01) / (0.69·xy + 0.08·x + -0.1·y + -0.01)
P(B|-MC),P(-C|B^ISC),0.589,P(-MC|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(-C|B^ISC),0.589,P(ISC|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(-C|B^ISC),0.589,P(-ISC|SH),(-0.69·x + -0.16)/(-0.69·x + -0.16),(-0.71·x + 0.05)/(-0.71·x + 0.05),(-0.7·xy + -0.11·x + 0.01.y + 0.01) / (-0.7·xy + -0.11·x + 0.01·y + 0.01)
P(B|-MC),P(-C|B^ISC),0.589,P(CT|SH),(-0.31·x + -0.64)/(-0.31·x + -0.64),(-0.34·x + 0.62)/(-0.34·x + 0.62),(-0.59·xy + 0.11·x + -0.36.y + -0.13) / (-0.59·xy + 0.11·x + -0.36·y + -0.13)
P(B|-MC),P(-C|B^ISC),0.589,P(-CT|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(C|B^-ISC),0.589,P(MC|SH),(-0.7·x + -0.09)/(-0.7·x + -0.09),(0.68·x + -0.19)/(0.68·x + -0.19),(0.21·xy + -0.55·x + -0.39.y + -0.04) / (0.21·xy + -0.55·x + -0.39·y + -0.04)
P(B|-MC),P(C|B^-ISC),0.589,P(-MC|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(C|B^-ISC),0.589,P(ISC|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(C|B^-ISC),0.589,P(-ISC|SH),(-0.7·x + 0.08)/(-0.7·x + 0.08),(-0.66·x + 0.24)/(-0.66·x + 0.24),(-0.37·xy + 0.6·x + 0.05.y + -0.01) / (-0.37·xy + 0.6·x + 0.05·y + -0.01)
P(B|-MC),P(C|B^-ISC),0.589,P(CT|SH),(0.7·x + -0.12)/(0.7·x + -0.12),(-0.31·x + -0.64)/(-0.31·x + -0.64),(-0.04·xy + 0.6·x + -0.37.y + -0.03) / (-0.04·xy + 0.6·x + -0.37·y + -0.03)
P(B|-MC),P(C|B^-ISC),0.589,P(-CT|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(-C|B^-ISC),0.589,P(MC|SH),(-0.7·x + -0.09)/(-0.7·x + -0.09),(0.71·x + 0.02)/(0.71·x + 0.02),(0.6·xy + -0.31·x + -0.14.y + 0.16) / (0.6·xy + -0.31·x + -0.14·y + 0.16)
P(B|-MC),P(-C|B^-ISC),0.589,P(-MC|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(-C|B^-ISC),0.589,P(ISC|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(-C|B^-ISC),0.589,P(-ISC|SH),(-0.7·x + 0.08)/(-0.7·x + 0.08),(0.71·x + 0.02)/(0.71·x + 0.02),(-0.06·xy + -0.69·x + -0.0.y + 0.13) / (-0.06·xy + -0.69·x + -0.0·y + 0.13)
P(B|-MC),P(-C|B^-ISC),0.589,P(CT|SH),(-0.31·x + -0.63)/(-0.31·x + -0.63),(0.51·x + 0.49)/(0.51·x + 0.49),(0.47·xy + 0.49·x + -0.17.y + 0.09) / (0.47·xy + 0.49·x + -0.17·y + 0.09)
P(B|-MC),P(-C|B^-ISC),0.589,P(-CT|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(C|-B^ISC),0.589,P(MC|SH),(-0.7·x + 0.08)/(-0.7·x + 0.08),(-0.71·x + 0.02)/(-0.71·x + 0.02),(0.4·xy + 0.58·x + -0.02.y + 0.01) / (0.4·xy + 0.58·x + -0.02·y + 0.01)
P(B|-MC),P(C|-B^ISC),0.589,P(-MC|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(C|-B^ISC),0.589,P(ISC|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(C|-B^ISC),0.589,P(-ISC|SH),(-0.66·x + 0.24)/(-0.66·x + 0.24),(-0.7·x + -0.09)/(-0.7·x + -0.09),(-0.4·xy + -0.56·x + 0.15.y + 0.09) / (-0.4·xy + -0.56·x + 0.15·y + 0.09)
P(B|-MC),P(C|-B^ISC),0.589,P(CT|SH),(0.7·x + -0.12)/(0.7·x + -0.12),(0.67·x + -0.23)/(0.67·x + -0.23),(-0.12·xy + -0.69·x + 0.05.y + 0.02) / (-0.12·xy + -0.69·x + 0.05·y + 0.02)
P(B|-MC),P(C|-B^ISC),0.589,P(-CT|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(-C|-B^ISC),0.589,P(MC|SH),(-0.71·x + 0.02)/(-0.71·x + 0.02),(-0.34·x + 0.62)/(-0.34·x + 0.62),(-0.09·xy + 0.7·x + 0.01.y + 0.07) / (-0.09·xy + 0.7·x + 0.01·y + 0.07)
P(B|-MC),P(-C|-B^ISC),0.589,P(-MC|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(-C|-B^ISC),0.589,P(ISC|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(-C|-B^ISC),0.589,P(-ISC|SH),(0.7·x + -0.1)/(0.7·x + -0.1),(-0.71·x + -0.02)/(-0.71·x + -0.02),(0.09·xy + 0.57·x + 0.38.y + 0.16) / (0.09·xy + 0.57·x + 0.38·y + 0.16)
P(B|-MC),P(-C|-B^ISC),0.589,P(CT|SH),(0.52·x + -0.48)/(0.52·x + -0.48),(0.7·x + 0.09)/(0.7·x + 0.09),(0.67·xy + 0.23·x + -0.03.y + -0.04) / (0.67·xy + 0.23·x + -0.03·y + -0.04)
P(B|-MC),P(-C|-B^ISC),0.589,P(-CT|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(C|-B^-ISC),0.589,P(MC|SH),(0.69·x + 0.16)/(0.69·x + 0.16),(-0.71·x + 0.04)/(-0.71·x + 0.04),(0.17·xy + 0.68·x + 0.07.y + -0.02) / (0.17·xy + 0.68·x + 0.07·y + -0.02)
P(B|-MC),P(C|-B^-ISC),0.589,P(-MC|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(C|-B^-ISC),0.589,P(ISC|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(C|-B^-ISC),0.589,P(-ISC|SH),(-0.7·x + -0.09)/(-0.7·x + -0.09),(0.7·x + 0.12)/(0.7·x + 0.12),(-0.01·xy + -0.42·x + 0.52.y + -0.23) / (-0.01·xy + -0.42·x + 0.52·y + -0.23)
P(B|-MC),P(C|-B^-ISC),0.589,P(CT|SH),(-0.31·x + -0.63)/(-0.31·x + -0.63),(0.71·x + -0.04)/(0.71·x + -0.04),(-0.68·xy + -0.01·x + 0.2.y + 0.06) / (-0.68·xy + -0.01·x + 0.2·y + 0.06)
P(B|-MC),P(C|-B^-ISC),0.589,P(-CT|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(-C|-B^-ISC),0.589,P(MC|SH),(0.67·x + -0.23)/(0.67·x + -0.23),(0.7·x + -0.1)/(0.7·x + -0.1),(-0.44·xy + -0.4·x + 0.37.y + 0.09) / (-0.44·xy + -0.4·x + 0.37·y + 0.09)
P(B|-MC),P(-C|-B^-ISC),0.589,P(-MC|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(-C|-B^-ISC),0.589,P(ISC|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(B|-MC),P(-C|-B^-ISC),0.589,P(-ISC|SH),(0.16·x + 0.69)/(0.16·x + 0.69),(0.7·x + 0.06)/(0.7·x + 0.06),(0.7·xy + 0.06·x + 0.02.y + -0.02) / (0.7·xy + 0.06·x + 0.02·y + -0.02)
P(B|-MC),P(-C|-B^-ISC),0.589,P(CT|SH),(-0.31·x + -0.64)/(-0.31·x + -0.64),(0.7·x + -0.09)/(0.7·x + -0.09),(-0.14·xy + 0.6·x + -0.02.y + 0.34) / (-0.14·xy + 0.6·x + -0.02·y + 0.34)
P(B|-MC),P(-C|-B^-ISC),0.589,P(-CT|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-B|-MC),P(C|B^ISC),0.589,P(MC|SH),(0.7·x + 0.09)/(0.7·x + 0.09),(0.16·x + 0.69)/(0.16·x + 0.69),(0.71·xy + -0.03·x + 0.01.y + -0.04) / (0.71·xy + -0.03·x + 0.01·y + -0.04)
P(-B|-MC),P(C|B^ISC),0.589,P(-MC|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-B|-MC),P(C|B^ISC),0.589,P(ISC|SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-B|-MC),P(C|B^ISC),0.589,P(-ISC|SH),(0.51·x + 0.49)/(0.51·x + 0.49),(0.68·x + -0.19)/(0.68·x + -0.19),(-0.66·xy + 0.24·x + 0.05.y + 0.06) / (-0.66·xy + 0.24·x + 0.05·y + 0.06)
